subscription_fact_key,customer_key,geography_key,plan_key,payment_method_key,tenure_cohort_key,churn_reason_key,tenure_months,monthly_charges,total_charges,is_new_customer_imputed_charges,churn_flag,churn_score,cltv,addon_service_count,avg_revenue_per_tenure_month,recency_tenure_months,frequency_addon_breadth,monetary_total_charges
6124,6124,1412,8,4,1,21,1,20.3,20.3,0,0,31,2507,0,20.3,1,0,20.3
6125,6125,870,93,4,5,21,53,20.2,1068.15,0,0,22,6050,0,20.15377358490566,53,0,1068.15
6126,6126,206,277,2,3,21,27,89.2,2383.6,0,0,54,4384,3,88.28148148148148,27,3,2383.6
6127,6127,208,33,2,2,21,18,74.8,1438.05,0,0,39,4809,1,79.89166666666667,18,1,1438.05
6128,6128,1413,460,1,4,21,46,20.2,917.45,0,0,35,3136,0,19.944565217391304,46,0,917.45
6129,6129,209,463,4,6,21,72,84.4,6096.45,0,0,44,5046,5,84.67291666666667,72,5,6096.45
6130,6130,1414,36,2,1,21,4,25.15,99.95,0,0,31,3891,0,24.9875,4,0,99.95
6131,6131,584,49,4,3,21,25,19.8,475.2,0,0,20,3875,0,19.008,25,0,475.2
6132,6132,210,94,2,4,21,40,50.85,2036.55,0,0,35,2819,3,50.91375,40,3,2036.55
6133,6133,1415,5,2,6,21,63,102.4,6444.05,0,0,43,5096,4,102.28650793650795,63,4,6444.05
6134,6134,211,43,4,2,21,14,55.5,767.55,0,0,68,3520,1,54.824999999999996,14,1,767.55
6135,6135,1416,20,3,6,21,72,109.75,7932.5,0,0,53,4265,5,110.17361111111111,72,5,7932.5
6136,6136,872,271,2,4,21,39,106.4,4040.65,0,0,66,4111,4,103.60641025641026,39,4,4040.65
6137,6137,212,934,4,4,21,47,60.0,2768.65,0,0,48,3248,5,58.90744680851064,47,5,2768.65
6138,6138,1417,597,4,2,21,19,88.8,1672.35,0,0,63,4600,3,88.01842105263158,19,3,1672.35
6139,6139,214,58,3,2,21,17,80.05,1345.65,0,0,27,3443,1,79.15588235294118,17,1,1345.65
6140,6140,873,22,2,3,21,34,75.55,2425.4,0,0,22,5381,0,71.33529411764707,34,0,2425.4
6141,6141,1418,133,2,4,21,42,49.55,2077.95,0,0,43,3637,1,49.474999999999994,42,1,2077.95
6142,6142,1419,305,4,6,21,71,23.9,1663.5,0,0,59,5471,0,23.429577464788732,71,0,1663.5
6143,6143,1420,320,3,2,21,19,66.4,1286.05,0,0,22,4533,3,67.68684210526315,19,3,1286.05
6144,6144,1421,49,4,5,21,57,18.8,1094.35,0,0,58,6466,0,19.19912280701754,57,0,1094.35
6145,6145,586,20,2,6,21,72,108.4,7719.5,0,0,33,4394,5,107.21527777777777,72,5,7719.5
6146,6146,1422,100,1,1,21,6,85.95,514.6,0,0,80,3291,2,85.76666666666667,6,2,514.6
6147,6147,215,1155,3,6,21,61,80.9,4932.5,0,0,64,4161,4,80.86065573770492,61,4,4932.5
6148,6148,216,404,4,4,21,48,111.8,5443.65,0,0,57,3922,6,113.409375,48,6,5443.65
6149,6149,587,69,4,2,21,16,20.6,330.25,0,0,64,5667,0,20.640625,16,0,330.25
6150,6150,1423,27,2,1,21,3,44.6,122.7,0,0,74,3122,0,40.9,3,0,122.7
6151,6151,217,654,4,6,21,65,105.1,6631.85,0,0,28,5649,4,102.02846153846154,65,4,6631.85
6152,6152,218,383,4,6,21,70,115.15,8250.0,0,0,80,4388,6,117.85714285714286,70,6,8250.0
6153,6153,219,461,1,5,21,60,59.8,3561.15,0,0,63,5488,2,59.3525,60,2,3561.15
6154,6154,220,458,2,6,21,69,26.3,1763.55,0,0,25,5418,0,25.558695652173913,69,0,1763.55
6155,6155,1424,47,2,3,21,35,70.55,2419.0,0,0,45,5873,0,69.11428571428571,35,0,2419.0
6156,6156,875,69,1,2,21,22,20.05,470.2,0,0,44,5555,0,21.37272727272727,22,0,470.2
6157,6157,221,1155,3,6,21,66,79.85,5234.95,0,0,56,6236,4,79.31742424242424,66,4,5234.95
6158,6158,1425,156,4,3,21,34,90.05,3097.0,0,0,59,4648,2,91.08823529411765,34,2,3097.0
6159,6159,1426,305,3,6,21,72,24.45,1709.1,0,0,64,5335,0,23.737499999999997,72,0,1709.1
6160,6160,222,648,2,3,21,31,59.95,1848.8,0,0,37,4337,5,59.63870967741936,31,5,1848.8
6161,6161,589,229,3,3,21,30,25.35,723.3,0,0,47,5915,0,24.11,30,0,723.3
6162,6162,591,239,4,2,21,19,34.3,577.15,0,0,20,4615,2,30.376315789473683,19,2,577.15
6163,6163,877,185,2,6,21,65,105.05,6914.95,0,0,53,5313,4,106.38384615384615,65,4,6914.95
6164,6164,1427,49,1,3,21,30,19.3,602.9,0,0,30,4453,0,20.096666666666668,30,0,602.9
6165,6165,224,93,1,1,21,6,19.15,124.4,0,0,41,5322,0,20.733333333333334,6,0,124.4
6166,6166,1428,1172,2,1,21,2,51.4,96.8,0,0,58,2580,3,48.4,2,3,96.8
6167,6167,225,28,2,5,21,53,71.85,3827.9,0,0,52,4903,3,72.22452830188679,53,3,3827.9
6168,6168,1429,22,2,1,21,7,75.4,533.05,0,0,41,3533,0,76.14999999999999,7,0,533.05
6169,6169,592,364,3,6,21,61,49.7,2961.4,0,0,46,4577,1,48.54754098360656,61,1,2961.4
6170,6170,878,1173,2,2,21,13,78.75,995.35,0,0,79,5631,4,76.56538461538462,13,4,995.35
6171,6171,1430,913,3,3,21,35,81.6,2815.25,0,0,60,2300,1,80.43571428571428,35,1,2815.25
6172,6172,1431,2,4,1,21,2,70.4,154.8,0,0,39,5748,0,77.4,2,0,154.8
6173,6173,1432,81,2,1,21,3,76.1,257.6,0,0,25,2650,0,85.86666666666667,3,0,257.6
6174,6174,227,670,3,6,21,62,94.0,5757.2,0,0,25,4778,2,92.85806451612903,62,2,5757.2
6175,6175,1433,972,4,6,21,72,103.95,7517.7,0,0,26,4495,5,104.4125,72,5,7517.7
6176,6176,228,460,3,6,21,63,19.95,1234.8,0,0,74,5151,0,19.599999999999998,63,0,1234.8
6177,6177,879,336,3,3,21,35,110.8,3836.3,0,0,35,2125,6,109.60857142857144,35,6,3836.3
6178,6178,1434,859,2,6,21,62,96.1,6001.45,0,0,61,6139,3,96.79758064516129,62,3,6001.45
6179,6179,229,160,1,2,21,15,48.8,720.1,0,0,57,2577,0,48.00666666666667,15,0,720.1
6180,6180,1435,46,4,5,21,55,50.55,2832.75,0,0,44,6250,1,51.50454545454546,55,1,2832.75
6181,6181,1436,29,1,1,21,11,44.65,472.25,0,0,64,4492,0,42.93181818181818,11,0,472.25
6182,6182,231,93,3,6,21,61,19.45,1336.35,0,0,26,4559,0,21.907377049180326,61,0,1336.35
6183,6183,1437,331,4,6,21,71,89.3,6388.65,0,0,30,4658,6,89.98098591549295,71,6,6388.65
6184,6184,232,49,1,3,21,35,19.25,677.9,0,0,77,2682,0,19.36857142857143,35,0,677.9
6185,6185,1438,47,3,2,21,17,70.5,1165.6,0,0,53,3650,0,68.56470588235294,17,0,1165.6
6186,6186,593,49,3,4,21,47,19.65,921.55,0,0,28,4159,0,19.607446808510637,47,0,921.55
6187,6187,881,8,1,1,21,3,20.85,72.0,0,0,56,5867,0,24.0,3,0,72.0
6188,6188,233,69,1,1,21,3,19.65,68.35,0,0,55,4852,0,22.78333333333333,3,0,68.35
6189,6189,594,460,4,4,21,44,19.35,847.25,0,0,42,4975,0,19.255681818181817,44,0,847.25
6190,6190,595,29,1,1,21,1,44.0,44.0,0,0,75,4138,0,44.0,1,0,44.0
6191,6191,1439,956,2,4,21,44,94.4,4295.35,0,0,73,5019,3,97.62159090909091,44,3,4295.35
6192,6192,1440,54,2,2,21,18,75.4,1380.4,0,0,53,4792,1,76.6888888888889,18,1,1380.4
6193,6193,1441,723,3,6,21,65,71.0,4386.2,0,0,32,6308,4,67.48,65,4,4386.2
6194,6194,598,93,1,1,21,3,21.2,52.05,0,0,29,2088,0,17.349999999999998,3,0,52.05
6195,6195,1442,510,1,3,21,33,61.05,2018.4,0,0,21,3215,3,61.163636363636364,33,3,2018.4
6196,6196,599,496,3,3,21,34,79.95,2727.3,0,0,26,3570,5,80.21470588235294,34,5,2727.3
6197,6197,235,460,1,2,21,14,19.7,263.65,0,0,68,2966,0,18.832142857142856,14,0,263.65
6198,6198,236,69,1,2,21,13,20.3,275.4,0,0,45,5332,0,21.184615384615384,13,0,275.4
6199,6199,1443,229,1,2,21,23,24.35,538.5,0,0,30,4031,0,23.41304347826087,23,0,538.5
6200,6200,1444,49,1,4,21,47,19.75,948.9,0,0,34,3843,0,20.18936170212766,47,0,948.9
6201,6201,1445,46,1,2,21,17,50.3,846.8,0,0,33,3202,1,49.811764705882354,17,1,846.8
6202,6202,237,94,2,5,21,59,50.25,2997.45,0,0,27,5546,3,50.80423728813559,59,3,2997.45
6203,6203,1446,463,4,6,21,69,85.35,5897.4,0,0,37,6499,5,85.4695652173913,69,5,5897.4
6204,6204,884,46,1,1,21,10,51.65,524.5,0,0,45,4292,1,52.45,10,1,524.5
6205,6205,238,322,3,1,21,12,24.0,269.65,0,0,69,3705,0,22.47083333333333,12,0,269.65
6206,6206,1447,144,1,4,21,39,59.85,2341.5,0,0,47,3900,2,60.03846153846154,39,2,2341.5
6207,6207,1448,305,4,6,21,71,25.45,1789.65,0,0,26,5341,0,25.206338028169014,71,0,1789.65
6208,6208,1449,305,4,6,21,71,23.9,1626.4,0,0,71,5574,0,22.907042253521126,71,0,1626.4
6209,6209,1450,229,4,3,21,33,24.15,800.3,0,0,73,4501,0,24.25151515151515,33,0,800.3
6210,6210,1451,22,1,6,21,67,75.7,5060.85,0,0,30,5823,0,75.53507462686568,67,0,5060.85
6211,6211,1452,67,1,1,21,9,50.85,466.6,0,0,26,4623,1,51.84444444444445,9,1,466.6
6212,6212,1453,997,4,5,21,52,91.6,4627.8,0,0,62,6069,3,88.99615384615385,52,3,4627.8
6213,6213,240,84,2,6,21,70,98.9,6838.6,0,0,20,5980,3,97.69428571428573,70,3,6838.6
6214,6214,1454,100,2,1,21,1,85.0,85.0,0,0,46,5754,2,85.0,1,2,85.0
6215,6215,885,29,1,1,21,1,44.3,44.3,0,0,57,4427,0,44.3,1,0,44.3
6216,6216,1455,453,1,5,21,52,80.2,4297.6,0,0,51,5597,1,82.64615384615385,52,1,4297.6
6217,6217,886,1011,1,1,21,6,60.9,414.1,0,0,80,2191,2,69.01666666666667,6,2,414.1
6218,6218,242,1075,1,1,21,7,34.2,256.6,0,0,32,5100,2,36.65714285714286,7,2,256.6
6219,6219,601,483,4,3,21,26,87.15,2274.1,0,0,77,5689,3,87.46538461538461,26,3,2274.1
6220,6220,602,261,2,3,21,25,54.3,1296.8,0,0,63,3971,2,51.872,25,2,1296.8
6221,6221,603,460,1,6,21,69,19.1,1268.85,0,0,31,4535,0,18.389130434782608,69,0,1268.85
6222,6222,1456,383,4,6,21,72,112.75,8192.6,0,0,60,4927,6,113.78611111111111,72,6,8192.6
6223,6223,604,69,1,1,21,4,19.95,59.25,0,0,64,3172,0,14.8125,4,0,59.25
6224,6224,605,49,1,5,21,59,19.5,1147.85,0,0,50,5293,0,19.45508474576271,59,0,1147.85
6225,6225,1457,1174,3,6,21,67,65.55,4361.55,0,0,54,6035,3,65.09776119402986,67,3,4361.55
6226,6226,243,64,2,3,21,26,78.8,2006.1,0,0,37,4509,1,77.1576923076923,26,1,2006.1
6227,6227,244,1065,1,3,21,27,78.2,2078.95,0,0,54,2297,5,76.99814814814815,27,5,2078.95
6228,6228,245,434,3,6,21,72,105.25,7609.75,0,0,78,4427,4,105.69097222222223,72,4,7609.75
6229,6229,606,277,2,1,21,6,89.25,487.05,0,0,76,4430,3,81.175,6,3,487.05
6230,6230,887,49,4,6,21,62,20.65,1218.45,0,0,40,6403,0,19.65241935483871,62,0,1218.45
6231,6231,246,776,2,2,21,20,68.7,1416.2,0,0,73,2989,3,70.81,20,3,1416.2
6232,6232,247,684,4,1,21,6,78.65,483.3,0,0,68,2724,5,80.55,6,5,483.3
6233,6233,1458,305,1,5,21,51,24.75,1234.6,0,0,46,5080,0,24.2078431372549,51,0,1234.6
6234,6234,888,49,4,6,21,61,19.75,1311.6,0,0,22,6108,0,21.501639344262294,61,0,1311.6
6235,6235,248,710,2,6,21,62,89.1,5618.3,0,0,25,4415,3,90.61774193548388,62,3,5618.3
6236,6236,1459,890,3,6,21,72,84.7,6185.15,0,0,78,4520,2,85.9048611111111,72,2,6185.15
6237,6237,608,560,2,2,21,13,59.9,788.35,0,0,58,5254,2,60.642307692307696,13,2,788.35
6238,6238,1460,460,1,4,21,38,19.95,756.4,0,0,75,3614,0,19.905263157894737,38,0,756.4
6239,6239,609,91,2,3,21,34,108.9,3625.2,0,0,24,5151,5,106.62352941176471,34,5,3625.2
6240,6240,252,771,1,2,21,18,33.6,550.35,0,0,21,5388,2,30.575000000000003,18,2,550.35
6241,6241,889,536,1,5,21,56,85.85,4793.8,0,0,28,5058,3,85.60357142857143,56,3,4793.8
6242,6242,253,356,3,3,21,36,34.85,1267.2,0,0,50,4452,2,35.2,36,2,1267.2
6243,6243,891,370,4,5,21,57,95.3,5567.45,0,0,23,4912,4,97.67456140350878,57,4,5567.45
6244,6244,614,1175,3,6,21,70,84.6,5706.2,0,0,39,5679,3,81.51714285714286,70,3,5706.2
6245,6245,1461,1176,2,6,21,68,44.95,3085.35,0,0,63,5750,3,45.37279411764706,68,3,3085.35
6246,6246,1462,36,2,1,21,1,24.7,24.7,0,0,29,3518,0,24.7,1,0,24.7
6247,6247,254,164,4,4,21,37,100.3,3541.4,0,0,44,4040,3,95.71351351351352,37,3,3541.4
6248,6248,255,306,1,1,21,4,25.45,84.2,0,0,77,2616,0,21.05,4,0,84.2
6249,6249,256,46,1,1,21,1,50.7,50.7,0,0,30,3007,1,50.7,1,1,50.7
6250,6250,1463,1177,4,2,21,20,55.0,1165.55,0,0,68,4481,5,58.277499999999996,20,5,1165.55
6251,6251,615,1178,3,6,21,72,68.4,4855.35,0,0,79,5504,4,67.43541666666667,72,4,4855.35
6252,6252,616,155,3,1,21,11,55.05,608.15,0,0,21,2762,1,55.28636363636363,11,1,608.15
6253,6253,617,49,4,3,21,33,19.8,641.35,0,0,42,2635,0,19.434848484848487,33,0,641.35
6254,6254,1464,324,2,6,21,62,84.45,4959.15,0,0,60,4166,1,79.98629032258064,62,1,4959.15
6255,6255,1465,932,1,1,21,1,35.9,35.9,0,0,55,3929,2,35.9,1,2,35.9
6256,6256,259,657,3,2,21,16,80.75,1321.3,0,0,55,2942,2,82.58125,16,2,1321.3
6257,6257,260,231,1,2,21,22,78.65,1663.75,0,0,67,3571,4,75.625,22,4,1663.75
6258,6258,261,662,3,5,21,49,61.75,3024.15,0,0,39,5511,3,61.71734693877551,49,3,3024.15
6259,6259,1466,1179,4,3,21,36,63.7,2188.5,0,0,31,2504,3,60.791666666666664,36,3,2188.5
6260,6260,1467,1180,2,3,21,31,87.6,2724.25,0,0,48,5094,3,87.87903225806451,31,3,2724.25
6261,6261,262,975,2,1,21,5,89.15,413.25,0,0,27,2576,2,82.65,5,2,413.25
6262,6262,263,49,4,6,21,66,20.0,1374.2,0,0,74,5011,0,20.82121212121212,66,0,1374.2
6263,6263,620,60,3,6,21,64,104.4,6692.65,0,0,38,5617,4,104.57265625,64,4,6692.65
6264,6264,1468,69,4,1,21,10,20.05,218.5,0,0,23,2049,0,21.85,10,0,218.5
6265,6265,1469,807,2,3,21,29,34.3,1004.75,0,0,65,2555,2,34.64655172413793,29,2,1004.75
6266,6266,621,49,3,5,21,57,20.65,1125.6,0,0,49,4193,0,19.74736842105263,57,0,1125.6
6267,6267,894,1181,1,4,21,46,84.25,3847.6,0,0,49,3509,2,83.64347826086956,46,2,3847.6
6268,6268,1470,49,3,5,21,53,19.65,978.0,0,0,68,5878,0,18.452830188679247,53,0,978.0
6269,6269,1471,55,4,2,21,17,79.85,1387.35,0,0,42,5574,5,81.60882352941177,17,5,1387.35
6270,6270,622,460,1,4,21,38,20.2,746.05,0,0,63,2631,0,19.632894736842104,38,0,746.05
6271,6271,264,93,1,2,21,15,19.8,304.6,0,0,28,5753,0,20.30666666666667,15,0,304.6
6272,6272,623,94,2,2,21,22,50.35,1098.85,0,0,73,2875,3,49.94772727272727,22,3,1098.85
6273,6273,266,1182,3,5,21,57,74.6,4368.95,0,0,76,4546,4,76.64824561403509,57,4,4368.95
6274,6274,624,64,4,1,21,11,79.15,827.7,0,0,20,3355,1,75.24545454545455,11,1,827.7
6275,6275,625,49,1,1,21,1,20.35,20.35,0,0,38,4836,0,20.35,1,0,20.35
6276,6276,267,49,3,1,21,12,21.05,262.05,0,0,25,4843,0,21.837500000000002,12,0,262.05
6277,6277,626,44,2,3,21,36,94.7,3512.5,0,0,76,4671,3,97.56944444444444,36,3,3512.5
6278,6278,895,150,2,1,21,2,74.95,151.75,0,0,76,3969,1,75.875,2,1,151.75
6279,6279,268,294,3,6,21,72,111.95,8033.1,0,0,25,4004,6,111.57083333333334,72,6,8033.1
6280,6280,269,49,3,6,21,62,19.85,1253.65,0,0,45,4278,0,20.220161290322583,62,0,1253.65
6281,6281,1472,141,2,1,21,6,89.75,552.65,0,0,63,2370,2,92.10833333333333,6,2,552.65
6282,6282,1473,460,1,4,21,48,20.05,1036.0,0,0,28,2964,0,21.583333333333332,48,0,1036.0
6283,6283,270,122,2,3,21,35,108.95,4025.5,0,0,32,5903,5,115.01428571428572,35,5,4025.5
6284,6284,896,93,4,5,21,52,19.65,928.4,0,0,34,4279,0,17.853846153846153,52,0,928.4
6285,6285,897,36,1,1,21,1,24.9,24.9,0,0,61,5318,0,24.9,1,0,24.9
6286,6286,1474,331,4,6,21,71,93.2,6506.15,0,0,69,4493,6,91.63591549295774,71,6,6506.15
6287,6287,1475,1183,3,6,21,67,84.8,5598.3,0,0,66,6072,3,83.55671641791045,67,3,5598.3
6288,6288,271,1184,2,5,21,60,71.75,4374.55,0,0,71,4964,3,72.90916666666666,60,3,4374.55
6289,6289,272,151,3,2,21,23,30.35,678.75,0,0,62,4960,1,29.51086956521739,23,1,678.75
6290,6290,629,1068,3,4,21,39,54.85,2191.7,0,0,72,3884,4,56.197435897435895,39,4,2191.7
6291,6291,1476,167,1,2,21,15,19.5,239.75,0,0,59,5471,0,15.983333333333333,15,0,239.75
6292,6292,274,305,1,2,21,24,24.2,609.05,0,0,46,5865,0,25.37708333333333,24,0,609.05
6293,6293,630,8,2,4,21,37,19.35,683.75,0,0,31,2360,0,18.47972972972973,37,0,683.75
6294,6294,276,274,2,5,21,50,100.65,5189.75,0,0,40,5791,3,103.795,50,3,5189.75
6295,6295,277,32,4,5,21,54,94.1,5060.9,0,0,70,4084,3,93.72037037037036,54,3,5060.9
6296,6296,278,54,2,1,21,3,74.55,233.65,0,0,58,5125,1,77.88333333333334,3,1,233.65
6297,6297,1477,6,2,1,21,5,56.15,291.45,0,0,78,5232,2,58.29,5,2,291.45
6298,6298,1478,49,1,3,21,33,20.35,689.75,0,0,71,2507,0,20.901515151515152,33,0,689.75
6299,6299,1479,994,2,4,21,41,80.55,3263.9,0,0,29,4176,4,79.60731707317073,41,4,3263.9
6300,6300,898,648,1,3,21,34,61.25,1993.2,0,0,37,3607,5,58.62352941176471,34,5,1993.2
6301,6301,279,69,1,2,21,13,20.45,254.5,0,0,25,5417,0,19.576923076923077,13,0,254.5
6302,6302,1480,69,4,2,21,20,18.9,347.65,0,0,51,4277,0,17.3825,20,0,347.65
6303,6303,1481,49,4,5,21,51,19.6,967.9,0,0,68,4224,0,18.978431372549018,51,0,967.9
6304,6304,631,27,3,4,21,41,45.2,1841.9,0,0,42,4418,0,44.924390243902444,41,0,1841.9
6305,6305,281,8,4,2,21,13,19.45,232.1,0,0,54,2783,0,17.853846153846153,13,0,232.1
6306,6306,282,305,3,3,21,35,25.45,809.25,0,0,36,4873,0,23.12142857142857,35,0,809.25
6307,6307,283,498,1,1,21,4,94.9,360.55,0,0,22,3094,4,90.1375,4,4,360.55
6308,6308,632,151,1,1,21,12,29.3,355.9,0,0,75,3353,1,29.65833333333333,12,1,355.9
6309,6309,1482,93,1,1,21,7,20.25,129.15,0,0,54,4208,0,18.45,7,0,129.15
6310,6310,899,1033,2,5,21,53,110.5,5835.5,0,0,59,4135,6,110.10377358490567,53,6,5835.5
6311,6311,1483,182,3,6,21,63,109.4,7031.45,0,0,24,5961,5,111.61031746031746,63,5,7031.45
6312,6312,286,8,1,1,21,5,19.95,109.6,0,0,67,5252,0,21.919999999999998,5,0,109.6
6313,6313,287,93,1,4,21,37,19.6,727.8,0,0,77,5730,0,19.67027027027027,37,0,727.8
6314,6314,288,22,2,1,21,12,76.6,893.0,0,0,61,3280,0,74.41666666666667,12,0,893.0
6315,6315,633,93,4,4,21,38,19.6,763.1,0,0,53,4623,0,20.08157894736842,38,0,763.1
6316,6316,1484,109,4,1,21,9,85.3,781.4,0,0,28,5850,2,86.82222222222222,9,2,781.4
6317,6317,901,177,2,2,21,13,65.85,902.25,0,0,44,2731,2,69.40384615384616,13,2,902.25
6318,6318,634,49,4,4,21,47,20.05,1016.7,0,0,35,3260,0,21.631914893617022,47,0,1016.7
6319,6319,1485,1185,3,6,21,61,99.4,5943.65,0,0,44,5404,4,97.43688524590164,61,4,5943.65
6320,6320,1486,8,1,2,21,16,20.0,275.7,0,0,75,3705,0,17.23125,16,0,275.7
6321,6321,635,937,2,4,21,41,78.45,3126.45,0,0,27,5468,5,76.25487804878048,41,5,3126.45
6322,6322,289,322,2,4,21,43,25.1,1070.15,0,0,59,4797,0,24.887209302325584,43,0,1070.15
6323,6323,1487,73,2,1,21,6,55.0,340.4,0,0,21,2629,1,56.73333333333333,6,1,340.4
6324,6324,636,1186,4,5,21,58,71.1,4299.2,0,0,42,5395,4,74.12413793103448,58,4,4299.2
6325,6325,637,176,4,2,21,19,61.55,1093.2,0,0,60,5831,2,57.53684210526316,19,2,1093.2
6326,6326,290,29,3,1,21,11,45.9,521.9,0,0,41,3880,0,47.445454545454545,11,0,521.9
6327,6327,1488,624,3,4,21,39,40.3,1630.4,0,0,77,3424,3,41.805128205128206,39,3,1630.4
6328,6328,638,75,2,1,21,8,87.1,713.6,0,0,65,3950,2,89.2,8,2,713.6
6329,6329,1489,160,1,3,21,26,49.5,1265.65,0,0,38,4196,0,48.67884615384616,26,0,1265.65
6330,6330,1490,45,4,5,21,53,73.8,4003.85,0,0,45,6469,1,75.5443396226415,53,1,4003.85
6331,6331,1491,460,1,6,21,70,19.2,1401.4,0,0,53,5261,0,20.02,70,0,1401.4
6332,6332,639,305,1,5,21,59,25.0,1510.5,0,0,69,5537,0,25.60169491525424,59,0,1510.5
6333,6333,291,947,1,1,21,7,35.3,264.8,0,0,39,3463,2,37.82857142857143,7,2,264.8
6334,6334,292,1065,4,5,21,59,76.75,4541.9,0,0,24,5918,5,76.98135593220339,59,5,4541.9
6335,6335,904,883,3,6,21,61,81.0,4976.15,0,0,40,4151,4,81.57622950819672,61,4,4976.15
6336,6336,1492,358,3,6,21,72,105.55,7542.25,0,0,62,4331,4,104.75347222222223,72,4,7542.25
6337,6337,1493,8,1,2,21,13,18.8,251.25,0,0,71,2333,0,19.326923076923077,13,0,251.25
6338,6338,640,229,1,6,21,64,24.9,1595.5,0,0,62,5038,0,24.9296875,64,0,1595.5
6339,6339,1494,1187,1,1,21,10,64.9,685.55,0,0,62,4883,3,68.55499999999999,10,3,685.55
6340,6340,905,329,3,6,21,65,61.35,3874.1,0,0,36,6354,3,59.60153846153846,65,3,3874.1
6341,6341,1495,404,1,6,21,62,113.95,6891.4,0,0,71,6193,6,111.1516129032258,62,6,6891.4
6342,6342,293,968,2,5,21,55,90.15,4916.95,0,0,77,4712,6,89.3990909090909,55,6,4916.95
6343,6343,642,485,2,3,21,25,54.1,1373.0,0,0,64,5701,1,54.92,25,1,1373.0
6344,6344,294,46,4,1,21,1,49.8,49.8,0,0,24,2978,1,49.8,1,1,49.8
6345,6345,644,322,3,6,21,64,24.4,1548.65,0,0,68,4772,0,24.19765625,64,0,1548.65
6346,6346,645,15,3,3,21,36,95.0,3440.25,0,0,64,3057,2,95.5625,36,2,3440.25
6347,6347,1496,1188,1,6,21,61,69.9,4226.7,0,0,76,5117,3,69.29016393442623,61,3,4226.7
6348,6348,296,837,3,3,21,26,39.95,1023.75,0,0,74,2715,2,39.375,26,2,1023.75
6349,6349,1497,1189,4,6,21,68,103.25,7074.4,0,0,22,4751,5,104.03529411764706,68,5,7074.4
6350,6350,1498,438,3,6,21,72,94.25,6849.75,0,0,51,6295,4,95.13541666666667,72,4,6849.75
6351,6351,1499,1190,2,6,21,71,47.05,3263.6,0,0,76,6302,3,45.96619718309859,71,3,3263.6
6352,6352,646,49,4,5,21,57,20.55,1252.85,0,0,48,4565,0,21.979824561403507,57,0,1252.85
6353,6353,1500,69,1,1,21,4,19.65,67.55,0,0,72,4925,0,16.8875,4,0,67.55
6354,6354,906,2,2,1,21,1,70.2,70.2,0,0,47,2422,0,70.2,1,0,70.2
6355,6355,1501,749,4,6,21,72,81.0,5750.0,0,0,77,4237,5,79.86111111111111,72,5,5750.0
6356,6356,907,1191,3,2,21,21,75.9,1549.75,0,0,47,3503,3,73.79761904761905,21,3,1549.75
6357,6357,647,305,3,6,21,71,24.7,1810.55,0,0,45,5187,0,25.500704225352113,71,0,1810.55
6358,6358,648,191,4,6,21,69,110.25,7467.55,0,0,69,4948,5,108.22536231884058,69,5,7467.55
6359,6359,649,463,4,6,21,64,85.0,5484.4,0,0,56,5472,5,85.69375,64,5,5484.4
6360,6360,1502,8,4,2,21,16,19.75,294.9,0,0,55,5433,0,18.43125,16,0,294.9
6361,6361,299,229,2,1,21,4,23.9,97.5,0,0,57,5685,0,24.375,4,0,97.5
6362,6362,908,8,1,1,21,1,19.95,19.95,0,0,21,5916,0,19.95,1,0,19.95
6363,6363,651,51,1,2,21,18,25.15,476.8,0,0,31,2675,0,26.48888888888889,18,0,476.8
6364,6364,1503,485,1,1,21,2,54.15,101.65,0,0,27,3527,1,50.825,2,1,101.65
6365,6365,909,700,1,2,21,19,59.8,1130.85,0,0,32,3652,2,59.518421052631574,19,2,1130.85
6366,6366,910,34,3,4,21,40,83.85,3532.25,0,0,31,4294,1,88.30625,40,1,3532.25
6367,6367,1504,107,2,6,21,66,104.9,6891.45,0,0,48,4892,4,104.41590909090908,66,4,6891.45
6368,6368,1505,81,1,2,21,21,75.3,1570.7,0,0,50,2847,0,74.79523809523809,21,0,1570.7
6369,6369,911,916,2,1,21,8,66.65,520.95,0,0,60,3804,3,65.11875,8,3,520.95
6370,6370,301,674,4,6,21,72,109.5,7854.9,0,0,55,6419,6,109.09583333333333,72,6,7854.9
6371,6371,652,1192,3,4,21,48,73.85,3581.4,0,0,29,4740,4,74.6125,48,4,3581.4
6372,6372,302,460,3,6,21,69,19.3,1447.9,0,0,63,5028,0,20.984057971014494,69,0,1447.9
6373,6373,912,383,2,6,21,72,118.2,8547.15,0,0,55,4886,6,118.71041666666666,72,6,8547.15
6374,6374,303,441,4,2,21,14,51.45,727.85,0,0,57,4298,1,51.989285714285714,14,1,727.85
6375,6375,913,1193,2,1,21,6,59.45,357.6,0,0,54,2393,2,59.6,6,2,357.6
6376,6376,1506,49,3,1,21,8,19.5,159.35,0,0,35,5206,0,19.91875,8,0,159.35
6377,6377,653,93,1,2,21,17,19.55,280.85,0,0,42,4947,0,16.52058823529412,17,0,280.85
6378,6378,914,973,2,6,21,65,93.55,6069.25,0,0,76,5774,3,93.37307692307692,65,3,6069.25
6379,6379,1507,250,1,5,21,57,59.3,3274.35,0,0,38,6287,3,57.444736842105264,57,3,3274.35
6380,6380,304,457,3,5,21,56,109.8,6109.65,0,0,77,5648,5,109.10089285714285,56,5,6109.65
